image_name,image_path,perc_0,perc_1,perc_2,perc_3
SP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b157ddda5f83987d568f_left-47251_top-24550_bottom-24834_right-47581,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b157ddda5f83987d568f_left-47251_top-24550_bottom-24834_right-47581.png,0,0,1,0
NP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b11dddda5f83987d17c0_left-7289_top-55220_bottom-55530_right-7614,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b11dddda5f83987d17c0_left-7289_top-55220_bottom-55530_right-7614.png,1,0,0,0
NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-46756_top-21242_bottom-21505_right-47085,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-46756_top-21242_bottom-21505_right-47085.png,1,0,0,0
NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14118_top-57463_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14118_top-57463_bottom-57749_right-14398.png,0,1,1,0
NP.22_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b185ddda5f83987d7974_left-8318_top-54469_bottom-54762_right-8611,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b185ddda5f83987d7974_left-8318_top-54469_bottom-54762_right-8611.png,0,1,0,0
NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-44482_top-19448_bottom-19757_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-44482_top-19448_bottom-19757_right-44755.png,0,0,1,0
NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-59143_top-27910_bottom-28176_right-59422,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-59143_top-27910_bottom-28176_right-59422.png,0,0,1,0
NP.15_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b152ddda5f83987d50f4_left-13341_top-57464_bottom-57738_right-13633,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b152ddda5f83987d50f4_left-13341_top-57464_bottom-57738_right-13633.png,1,0,1,0
JP.5_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b179ddda5f83987d7071_left-11820_top-57216_bottom-57482_right-12093,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b179ddda5f83987d7071_left-11820_top-57216_bottom-57482_right-12093.png,0,0,0,0
JP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a1ddda5f83987d92de_left-12039_top-57464_bottom-57729_right-12380,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a1ddda5f83987d92de_left-12039_top-57464_bottom-57729_right-12380.png,1,0,0,0
JP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b170ddda5f83987d6605_left-45743_top-22766_bottom-23058_right-46063,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b170ddda5f83987d6605_left-45743_top-22766_bottom-23058_right-46063.png,1,0,0,0
JP.5_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b17addda5f83987d72b8_left-59132_top-26871_bottom-27157_right-59433,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b17addda5f83987d72b8_left-59132_top-26871_bottom-27157_right-59433.png,0,0,1,0
NP.30_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1abddda5f83987d9cc8_left-8845_top-57302_bottom-57559_right-9102,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1abddda5f83987d9cc8_left-8845_top-57302_bottom-57559_right-9102.png,0,0,0,0
NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9355_top-53945_bottom-54254_right-9643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9355_top-53945_bottom-54254_right-9643.png,0,0,0,0
NP.11_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b135ddda5f83987d2e71_left-47281_top-24560_bottom-24839_right-47573,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b135ddda5f83987d2e71_left-47281_top-24560_bottom-24839_right-47573.png,0,0,1,0
NP.15_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b154ddda5f83987d538a_left-26982_top-70414_bottom-70711_right-27284,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b154ddda5f83987d538a_left-26982_top-70414_bottom-70711_right-27284.png,0,0,1,0
NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-11565_top-57984_bottom-58246_right-11838,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-11565_top-57984_bottom-58246_right-11838.png,1,0,0,0
NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-44473_top-19195_bottom-19467_right-44760,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-44473_top-19195_bottom-19467_right-44760.png,0,0,1,0
NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-12040_top-57471_bottom-57729_right-12348,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-12040_top-57471_bottom-57729_right-12348.png,0,0,0,0
NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-46525_top-26326_bottom-26629_right-46816,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-46525_top-26326_bottom-26629_right-46816.png,0,0,0,0
NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-9069_top-55759_bottom-56058_right-9369,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-9069_top-55759_bottom-56058_right-9369.png,0,0,1,0
NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-44472_top-23533_bottom-23826_right-44765,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-44472_top-23533_bottom-23826_right-44765.png,0,1,1,0
NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-56338_top-26127_bottom-26383_right-56595,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-56338_top-26127_bottom-26383_right-56595.png,0,0,0,0
NP.26_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b19addda5f83987d8a69_left-16532_top-31130_bottom-31421_right-16809,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b19addda5f83987d8a69_left-16532_top-31130_bottom-31421_right-16809.png,0,1,0,0
NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-59140_top-26895_bottom-27151_right-59417,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-59140_top-26895_bottom-27151_right-59417.png,0,0,1,0
NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-47825_top-20990_bottom-21257_right-48111,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-47825_top-20990_bottom-21257_right-48111.png,0,1,0,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65385_top-14621_bottom-14918_right-65657,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65385_top-14621_bottom-14918_right-65657.png,0,0,1,0
NP.9_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b129ddda5f83987d21ff_left-8319_top-57028_bottom-57311_right-8600,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b129ddda5f83987d21ff_left-8319_top-57028_bottom-57311_right-8600.png,0,1,0,0
NP.8_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b128ddda5f83987d217e_left-56825_top-27407_bottom-27664_right-57107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b128ddda5f83987d217e_left-56825_top-27407_bottom-27664_right-57107.png,0,0,0,0
NP.15_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b152ddda5f83987d50f4_left-14118_top-57453_bottom-57750_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b152ddda5f83987d50f4_left-14118_top-57453_bottom-57750_right-14398.png,0,0,1,0
JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-46528_top-26323_bottom-26630_right-46814,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-46528_top-26323_bottom-26630_right-46814.png,0,0,0,0
SP.3_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b156ddda5f83987d5549_left-7298_top-55238_bottom-55549_right-7594,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.3_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b156ddda5f83987d5549_left-7298_top-55238_bottom-55549_right-7594.png,1,0,0,0
NP.5_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b11cddda5f83987d1731_left-57092_top-27151_bottom-27413_right-57373,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b11cddda5f83987d1731_left-57092_top-27151_bottom-27413_right-57373.png,0,0,1,0
NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-9328_top-53945_bottom-54231_right-9643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-9328_top-53945_bottom-54231_right-9643.png,1,0,0,0
NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-48797_top-20990_bottom-21274_right-49107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-48797_top-20990_bottom-21274_right-49107.png,1,0,0,0
NP.22_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b18bddda5f83987d7f6f_left-59132_top-27893_bottom-28199_right-59424,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b18bddda5f83987d7f6f_left-59132_top-27893_bottom-28199_right-59424.png,0,1,0,0
NP.15_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b14cddda5f83987d4853_left-9070_top-55761_bottom-56051_right-9371,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b14cddda5f83987d4853_left-9070_top-55761_bottom-56051_right-9371.png,0,0,1,0
NP.28_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a9ddda5f83987d9a37_left-11527_top-57961_bottom-58248_right-11854,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a9ddda5f83987d9a37_left-11527_top-57961_bottom-58248_right-11854.png,0,0,0,0
NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-9348_top-55735_bottom-56022_right-9643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-9348_top-55735_bottom-56022_right-9643.png,0,0,1,0
NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65648_top-13088_bottom-13363_right-65910,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65648_top-13088_bottom-13363_right-65910.png,0,1,0,0
NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-44224_top-19951_bottom-20246_right-44536,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-44224_top-19951_bottom-20246_right-44536.png,1,0,1,0
NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-8825_top-57293_bottom-57582_right-9122,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-8825_top-57293_bottom-57582_right-9122.png,0,1,0,0
NP.1_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b10bddda5f83987d07e7_left-16514_top-31126_bottom-31421_right-16826,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b10bddda5f83987d07e7_left-16514_top-31126_bottom-31421_right-16826.png,0,0,1,0
NP.13_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b141ddda5f83987d3b6e_left-16532_top-31129_bottom-31421_right-16839,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b141ddda5f83987d3b6e_left-16532_top-31129_bottom-31421_right-16839.png,0,0,1,0
NP.1_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b10bddda5f83987d07e7_left-16021_top-30346_bottom-30665_right-16318,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b10bddda5f83987d07e7_left-16021_top-30346_bottom-30665_right-16318.png,0,0,1,0
NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-44473_top-25074_bottom-25383_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-44473_top-25074_bottom-25383_right-44755.png,0,0,1,0
NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-12079_top-57471_bottom-57729_right-12348,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-12079_top-57471_bottom-57729_right-12348.png,0,0,0,0
NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8066_top-57035_bottom-57318_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8066_top-57035_bottom-57318_right-8334.png,0,1,0,0
NP.12_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b13addda5f83987d33ea_left-44489_top-19154_bottom-19454_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b13addda5f83987d33ea_left-44489_top-19154_bottom-19454_right-44755.png,0,0,1,0
NP.22_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b188ddda5f83987d7d0f_left-14228_top-31869_bottom-32201_right-14510,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b188ddda5f83987d7d0f_left-14228_top-31869_bottom-32201_right-14510.png,0,1,0,0
NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-16915_top-55920_bottom-56213_right-17227,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-16915_top-55920_bottom-56213_right-17227.png,0,1,0,0
NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-44187_top-25815_bottom-26111_right-44498,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-44187_top-25815_bottom-26111_right-44498.png,0,1,1,0
SP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b164ddda5f83987d5d85_left-48078_top-20222_bottom-20493_right-48356,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b164ddda5f83987d5d85_left-48078_top-20222_bottom-20493_right-48356.png,0,0,1,0
SP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b164ddda5f83987d5d85_left-48814_top-20989_bottom-21247_right-49107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b164ddda5f83987d5d85_left-48814_top-20989_bottom-21247_right-49107.png,1,0,0,0
NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-44494_top-19438_bottom-19712_right-44786,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-44494_top-19438_bottom-19712_right-44786.png,0,0,1,0
NP.8_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b124ddda5f83987d1bf7_left-9060_top-55759_bottom-56022_right-9369,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b124ddda5f83987d1bf7_left-9060_top-55759_bottom-56022_right-9369.png,0,0,1,0
JP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b176ddda5f83987d6d24_left-46538_top-26364_bottom-26629_right-46813,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b176ddda5f83987d6d24_left-46538_top-26364_bottom-26629_right-46813.png,0,0,0,0
NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65900_top-13339_bottom-13631_right-66180,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65900_top-13339_bottom-13631_right-66180.png,0,1,0,0
NP.3_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b115ddda5f83987d10f4_left-59133_top-26872_bottom-27157_right-59433,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b115ddda5f83987d10f4_left-59133_top-26872_bottom-27157_right-59433.png,0,0,1,0
SP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b15fddda5f83987d595d_left-8077_top-55501_bottom-55791_right-8347,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b15fddda5f83987d595d_left-8077_top-55501_bottom-55791_right-8347.png,1,0,0,0
NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8077_top-55510_bottom-55783_right-8340,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8077_top-55510_bottom-55783_right-8340.png,0,1,0,0
NP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b108ddda5f83987d04d4_left-8059_top-56002_bottom-56294_right-8361,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b108ddda5f83987d04d4_left-8059_top-56002_bottom-56294_right-8361.png,1,0,0,0
NP.11_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b137ddda5f83987d3091_left-14865_top-57188_bottom-57494_right-15174,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b137ddda5f83987d3091_left-14865_top-57188_bottom-57494_right-15174.png,0,0,1,0
NP.8_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b128ddda5f83987d217e_left-59123_top-27911_bottom-28176_right-59425,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b128ddda5f83987d217e_left-59123_top-27911_bottom-28176_right-59425.png,0,0,1,0
NP.8_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b127ddda5f83987d1fdd_left-13328_top-57456_bottom-57739_right-13635,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b127ddda5f83987d1fdd_left-13328_top-57456_bottom-57739_right-13635.png,1,0,0,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65896_top-14608_bottom-14914_right-66196,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65896_top-14608_bottom-14914_right-66196.png,0,0,1,0
JP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a1ddda5f83987d92de_left-14873_top-56404_bottom-56744_right-15202,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1a1ddda5f83987d92de_left-14873_top-56404_bottom-56744_right-15202.png,0,0,1,1
NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44498_top-19447_bottom-19711_right-44800,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44498_top-19447_bottom-19711_right-44800.png,0,0,1,0
JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-44476_top-19454_bottom-19740_right-44777,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-44476_top-19454_bottom-19740_right-44777.png,0,0,1,0
NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-59151_top-27914_bottom-28176_right-59422,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b12dddda5f83987d263e_left-59151_top-27914_bottom-28176_right-59422.png,0,0,1,0
